COND天气状况,TMP气温(℃),FEELST体感温度(℃),PRES气压(hPa),HUM相对湿度(%),RAIN降水量(mm),WDIR风向,WSC风力,WSPD风速(m/s),AQI,PM2.5(渭g/m鲁),PM10(渭g/m鲁),NO2(渭g/m鲁),SO2(渭g/m鲁),O3(渭g/m鲁),CO(mg/m鲁)
多云,31.0,30.5,1002,67,0.0,6,1,3.1,60.0,43.0,61.0,54.0,13.0,97.0,1.4
多云,31.0,30.7,1002,69,0.0,6,1,3.1,65.0,47.0,57.0,50.0,15.0,117.0,1.5
多云,31.1,30.5,1002,65,0.0,6,4,3.4,66.0,42.0,82.0,35.0,15.0,146.0,1.4
多云,31.3,31.0,1001,69,0.0,6,4,3.5,67.0,41.0,70.0,27.0,15.0,173.0,1.4
多云,32.0,31.3,1000,61,0.0,6,1,2.4,102.0,43.0,68.0,23.0,13.0,204.0,1.4
多云,31.6,31.0,1000,64,0.0,6,1,2.8,92.0,45.0,81.0,20.0,9.0,193.0,1.5
阴,31.2,30.8,1000,65,0.0,6,1,1.8,93.0,69.0,87.0,23.0,5.0,186.0,1.6
阴,30.4,30.3,1000,71,0.0,6,1,1.5,63.0,45.0,53.0,22.0,2.0,130.0,1.1
阴,30.1,30.1,1000,73,0.0,6,1,1.7,55.0,39.0,47.0,24.0,2.0,102.0,0.8
阴,29.9,30.0,1001,75,0.0,4,1,1.5,48.0,33.0,48.0,26.0,2.0,89.0,0.7
阴,29.6,29.6,1001,75,0.0,6,1,1.7,54.0,38.0,49.0,28.0,2.0,87.0,0.8
阴,28.8,28.9,1002,78,0.0,8,1,1.8,63.0,45.0,55.0,35.0,2.0,79.0,0.9
阴,25.4,24.9,1002,80,0.0,2,1,1.9,60.0,43.0,53.0,34.0,2.0,76.0,0.9
阴,25.4,25.1,1001,80,0.0,8,1,0.8,73.0,53.0,68.0,38.0,2.0,72.0,0.9
阴,25.9,25.5,1002,79,0.0,8,1,1.4,84.0,62.0,69.0,34.0,2.0,65.0,0.9
阴,26.1,25.7,1001,78,0.0,8,1,1.8,98.0,73.0,83.0,40.0,2.0,47.0,0.9
阴,25.9,25.5,1001,81,0.0,2,1,3.0,105.0,79.0,82.0,37.0,2.0,40.0,0.9
阴,25.7,25.2,1002,82,0.0,2,4,4.0,114.0,86.0,0.0,40.0,2.0,34.0,1.0
阴,25.4,24.8,1002,81,0.0,2,4,3.8,127.0,96.0,0.0,52.0,2.0,22.0,1.1
阴,25.6,25.1,1004,82,0.0,2,4,3.9,149.0,114.0,0.0,50.0,2.0,17.0,1.1
阴,24.0,23.1,1005,87,0.0,4,1,3.1,147.0,112.0,0.0,58.0,2.0,12.0,1.3
阴,23.7,22.7,1005,94,2.1,2,1,1.9,139.0,106.0,0.0,49.0,2.0,38.0,1.1
阴,24.2,23.4,1006,91,0.8,2,1,1.1,134.0,102.0,0.0,37.0,2.0,65.0,1.1
阵雨,25.8,25.8,1005,86,0.0,8,1,1.2,105.0,79.0,0.0,24.0,2.0,94.0,1.0
阵雨,27.3,27.0,1005,76,0.0,8,1,1.4,88.0,65.0,0.0,17.0,2.0,114.0,0.9
阵雨,29.1,28.5,1005,66,0.0,4,1,1.1,102.0,76.0,79.0,18.0,2.0,133.0,1.0
阵雨,30.5,29.0,1004,54,0.0,2,1,3.2,99.0,74.0,0.0,16.0,2.0,144.0,1.0
阵雨,30.8,29.3,1004,51,0.0,2,1,2.0,100.0,75.0,80.0,15.0,2.0,153.0,1.1
阵雨,31.1,29.7,1004,54,0.0,4,1,2.5,113.0,85.0,103.0,16.0,2.0,165.0,1.1
阴,30.9,29.7,1004,54,0.0,2,1,1.5,114.0,86.0,97.0,16.0,2.0,152.0,1.0
阴,30.7,29.6,1004,54,0.0,4,1,1.0,117.0,88.0,94.0,18.0,2.0,144.0,1.0
阴,29.7,28.9,1004,61,0.0,6,1,1.1,128.0,97.0,112.0,21.0,2.0,144.0,1.0
阴,28.3,27.5,1005,65,0.0,6,1,1.5,133.0,101.0,116.0,23.0,2.0,131.0,1.0
阴,27.7,27.2,1006,70,0.0,6,1,0.8,128.0,97.0,112.0,24.0,2.0,124.0,1.0
阴,26.8,26.5,1006,75,0.0,6,1,0.6,115.0,87.0,97.0,27.0,2.0,104.0,1.0
阴,27.0,26.6,1006,72,0.0,4,1,0.7,97.0,72.0,83.0,29.0,2.0,87.0,0.9
阴,26.5,26.1,1006,77,0.0,4,1,1.9,92.0,68.0,71.0,24.0,2.0,86.0,0.8
阴,25.6,25.4,1006,82,0.0,4,1,1.4,90.0,67.0,71.0,26.0,2.0,79.0,0.8
阴,24.9,24.3,1006,86,0.0,8,1,0.9,99.0,74.0,83.0,29.0,2.0,66.0,0.8
阴,24.4,23.8,1006,88,0.0,8,1,0.5,98.0,73.0,79.0,29.0,2.0,56.0,0.8
阴,24.2,23.4,1006,90,0.0,8,1,1.2,102.0,76.0,80.0,26.0,2.0,51.0,0.8
阴,23.8,23.1,1006,92,0.0,2,1,0.7,98.0,73.0,78.0,30.0,2.0,42.0,0.8
阴,25.6,25.5,1007,84,0.0,2,1,1.3,107.0,80.0,0.0,27.0,2.0,37.0,0.8
阴,27.1,26.7,1007,76,0.0,2,1,2.3,118.0,89.0,93.0,43.0,2.0,15.0,0.9
阴,28.3,27.4,1007,67,0.0,2,4,3.5,120.0,91.0,98.0,40.0,2.0,23.0,1.0
阴,30.0,27.9,1007,48,0.0,2,4,3.5,124.0,94.0,115.0,40.0,2.0,38.0,1.0
晴,30.6,28.5,1006,47,0.0,4,4,3.4,142.0,108.0,115.0,32.0,2.0,67.0,1.1
晴,31.5,29.4,1006,44,0.0,4,1,2.7,123.0,93.0,0.0,26.0,0.0,100.0,1.1
晴,31.9,29.3,1005,38,0.0,2,1,3.0,103.0,77.0,0.0,19.0,14.0,131.0,0.0
晴,31.7,29.6,1005,43,0.0,4,1,2.4,104.0,78.0,90.0,0.0,2.0,150.0,1.2
晴,32.0,30.1,1004,44,0.0,4,1,2.0,122.0,92.0,94.0,18.0,2.0,161.0,1.3
多云,31.6,29.4,1004,43,0.0,4,1,2.7,135.0,103.0,117.0,20.0,2.0,155.0,1.4
多云,29.7,28.1,1005,51,0.0,6,1,1.6,119.0,90.0,95.0,20.0,2.0,148.0,1.2
多云,28.1,27.0,1005,61,0.0,6,1,1.8,108.0,81.0,83.0,24.0,2.0,130.0,1.0
多云,27.2,26.1,1006,62,0.0,6,1,1.4,103.0,77.0,131.0,30.0,2.0,107.0,1.0
多云,26.7,25.6,1006,61,0.0,6,1,1.1,108.0,81.0,86.0,33.0,2.0,61.0,1.0
多云,26.2,25.2,1006,61,0.0,4,1,0.5,110.0,83.0,0.0,36.0,2.0,56.0,0.9
多云,25.1,24.0,1006,64,0.0,2,1,1.0,100.0,75.0,0.0,40.0,2.0,34.0,0.9
多云,24.3,24.5,1006,65,0.0,6,1,0.3,100.0,75.0,0.0,40.0,2.0,34.0,0.9
多云,23.4,23.1,1005,71,0.0,2,1,1.1,104.0,78.0,82.0,47.0,96.0,25.0,0.8
多云,22.6,22.0,1005,76,0.0,2,1,1.5,114.0,86.0,0.0,53.0,5.0,155.0,0.4
多云,23.0,22.5,1005,74,0.0,2,1,1.6,109.0,82.0,0.0,54.0,2.0,49.0,0.4
多云,22.3,21.9,1005,78,0.0,2,1,0.6,120.0,91.0,0.0,41.0,2.0,13.0,0.5
多云,22.8,22.4,1005,75,0.0,2,1,0.9,128.0,97.0,98.0,56.0,2.0,4.0,0.7
晴,25.4,24.0,1006,62,0.0,2,1,2.0,155.0,118.0,0.0,55.0,2.0,10.0,0.8
晴,26.9,25.3,1006,57,0.0,4,1,2.5,168.0,127.0,0.0,52.0,2.0,23.0,1.0
晴,27.9,26.1,1006,51,0.0,2,1,2.1,159.0,121.0,136.0,51.0,2.0,39.0,0.8
晴,29.0,27.2,1005,46,0.0,4,1,1.0,147.0,112.0,123.0,42.0,2.0,67.0,0.7
晴,29.6,27.8,1005,47,0.0,2,1,1.4,135.0,103.0,0.0,37.0,0.0,86.0,0.7
晴,30.4,28.7,1004,49,0.0,4,1,1.7,103.0,77.0,0.0,29.0,0.0,91.0,0.0
晴,30.9,29.5,1004,55,0.0,6,1,2.8,75.0,55.0,0.0,28.0,6.0,80.0,0.0
晴,30.9,29.9,1003,59,0.0,4,1,2.7,42.0,29.0,0.0,41.0,2.0,0.0,0.7
晴,30.8,29.8,1003,60,0.0,4,1,2.6,29.0,20.0,0.0,0.0,2.0,0.0,0.6
晴,30.9,30.2,1003,63,0.0,4,1,2.7,28.0,19.0,0.0,0.0,2.0,43.0,0.6
多云,30.6,29.8,1002,63,0.0,6,1,3.2,28.0,19.0,0.0,34.0,2.0,53.0,0.6
多云,30.0,29.5,1002,68,0.0,4,1,2.7,40.0,28.0,0.0,30.0,2.0,44.0,0.6
多云,29.3,28.9,1003,71,0.0,6,1,2.9,39.0,27.0,0.0,32.0,2.0,33.0,0.6
多云,28.7,28.6,1003,75,0.0,6,1,1.7,38.0,26.0,0.0,36.0,2.0,32.0,0.6
多云,28.3,28.4,1004,79,0.0,6,1,1.5,32.0,22.0,0.0,35.0,2.0,28.0,0.6
多云,27.8,27.8,1004,82,0.0,6,1,2.7,42.0,29.0,0.0,41.0,2.0,15.0,0.6
多云,27.2,27.4,1004,85,0.0,6,1,1.3,58.0,30.0,65.0,67.0,2.0,2.0,0.9
多云,26.9,27.1,1004,86,0.0,6,1,1.1,57.0,40.0,55.0,70.0,2.0,2.0,1.0
多云,26.7,27.0,1004,87,0.0,6,1,1.2,57.0,40.0,0.0,60.0,2.0,2.0,1.0
多云,26.5,26.8,1003,88,0.0,4,1,1.3,54.0,38.0,0.0,58.0,2.0,2.0,1.0
多云,26.4,26.6,1003,88,0.0,6,1,1.8,49.0,34.0,0.0,56.0,2.0,2.0,1.0
多云,26.2,26.4,1003,89,0.0,6,1,1.6,54.0,38.0,42.0,72.0,2.0,2.0,1.0
多云,25.9,26.1,1003,90,0.0,6,1,1.9,50.0,35.0,42.0,65.0,2.0,2.0,0.9
多云,25.9,26.0,1004,89,0.0,6,1,2.2,52.0,36.0,0.0,56.0,2.0,2.0,0.9
多云,26.2,26.5,1004,90,0.0,6,1,1.5,60.0,43.0,0.0,62.0,2.0,2.0,0.8
多云,27.2,27.3,1004,84,0.0,6,1,2.2,39.0,27.0,0.0,45.0,2.0,5.0,0.6
多云,28.8,28.4,1004,75,0.0,6,4,4.0,32.0,22.0,28.0,45.0,2.0,13.0,0.5
多云,30.4,29.9,1004,68,0.0,6,1,3.1,35.0,24.0,32.0,39.0,2.0,22.0,0.5
多云,31.3,30.6,1004,64,0.0,6,4,3.8,44.0,25.0,44.0,55.0,2.0,22.0,0.6
多云,32.2,31.1,1003,60,0.0,6,4,5.4,48.0,30.0,48.0,55.0,2.0,25.0,0.6
多云,32.2,31.7,1001,64,0.0,6,1,3.1,26.0,18.0,20.0,34.0,4.0,64.0,0.3
多云,31.4,31.2,1002,68,0.0,6,1,2.2,25.0,17.0,0.0,40.0,2.0,38.0,0.3
多云,30.6,30.6,1002,72,0.0,6,1,1.9,27.0,16.0,27.0,44.0,2.0,30.0,0.3
多云,30.5,30.4,1003,73,0.0,6,1,3.0,34.0,14.0,34.0,58.0,2.0,13.0,0.4
多云,29.7,29.8,1003,77,0.0,6,1,2.0,36.0,22.0,31.0,72.0,2.0,2.0,0.6
多云,29.2,29.4,1003,80,0.0,6,1,2.2,42.0,29.0,30.0,73.0,2.0,2.0,0.6
多云,28.6,28.8,1003,81,0.0,6,1,1.9,35.0,20.0,33.0,69.0,2.0,2.0,0.6
多云,28.2,28.4,1002,83,0.0,6,1,2.5,33.0,18.0,26.0,66.0,2.0,2.0,0.6
多云,27.8,28.0,1002,84,0.0,6,1,2.7,28.0,12.0,0.0,56.0,4.0,7.0,0.4
多云,27.6,27.8,1002,85,0.0,6,1,2.8,19.0,13.0,0.0,32.0,2.0,29.0,0.5
多云,27.2,27.4,1002,87,0.0,6,1,2.5,19.0,8.0,14.0,37.0,2.0,26.0,0.5
多云,27.0,27.4,1003,88,0.0,6,1,1.3,26.0,7.0,25.0,51.0,2.0,12.0,0.6
多云,27.0,27.3,1003,88,0.0,6,1,2.1,31.0,16.0,29.0,62.0,2.0,2.0,0.6
阵雨,27.8,28.1,1004,85,0.0,6,1,1.9,43.0,16.0,43.0,56.0,4.0,4.0,0.8
阵雨,29.0,29.0,1003,79,0.0,6,1,3.2,39.0,15.0,39.0,47.0,6.0,13.0,0.9
阵雨,30.6,30.7,1003,74,0.0,6,1,1.7,44.0,19.0,44.0,44.0,6.0,21.0,0.8
阵雨,32.0,31.8,1003,67,0.0,6,1,2.4,52.0,20.0,53.0,43.0,6.0,29.0,0.8
多云,33.3,32.9,1003,62,0.0,6,1,2.6,33.0,22.0,33.0,37.0,4.0,54.0,0.7
多云,33.3,32.8,1003,63,0.0,6,4,3.6,32.0,14.0,24.0,21.0,5.0,101.0,0.6
多云,33.7,33.3,1002,62,0.0,6,1,3.1,42.0,20.0,39.0,20.0,3.0,134.0,0.6
多云,33.9,33.5,1002,63,0.0,6,4,4.1,67.0,29.0,36.0,19.0,3.0,173.0,0.6
多云,33.9,33.4,1001,62,0.0,6,4,3.9,55.0,23.0,44.0,22.0,3.0,164.0,0.6
多云,32.8,32.7,1002,67,0.0,6,1,2.4,73.0,24.0,96.0,37.0,3.0,161.0,0.7
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
中雨,15.0,15.0,15,15,15.0,15,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
雷阵雨,28.9,29.6,1001,88,0.0,6,1,1.7,22.0,15.0,0.0,2.0,2.0,41.0,0.6
雷阵雨,30.0,30.7,1001,84,0.0,6,1,1.8,30.0,21.0,0.0,2.0,2.0,41.0,0.9
雷阵雨,31.3,31.8,1002,78,0.0,6,1,2.1,23.0,16.0,0.0,2.0,2.0,46.0,0.7
雷阵雨,32.2,32.5,1001,74,0.0,6,1,2.7,22.0,15.0,0.0,2.0,2.0,52.0,0.7
雷阵雨,33.3,33.1,1000,65,0.0,6,1,2.6,24.0,14.0,0.0,2.0,2.0,74.0,0.9
阵雨,24.7,24.7,1006,64,0.0,6,1,1.5,24.0,14.0,0.0,2.0,2.0,74.0,0.9
阵雨,25.9,24.2,1005,58,0.0,8,1,2.9,82.0,7.0,113.0,17.0,2.0,83.0,0.5
阵雨,26.7,24.8,1004,53,0.0,6,1,2.5,53.0,10.0,55.0,16.0,2.0,90.0,0.4
阵雨,26.7,25.0,1004,54,0.0,8,1,1.9,36.0,10.0,36.0,15.0,2.0,91.0,0.4
多云,26.7,25.1,1003,54,0.0,6,1,1.3,29.0,13.0,28.0,17.0,2.0,92.0,0.4
多云,26.6,24.8,1003,54,0.0,6,1,2.1,27.0,7.0,27.0,18.0,2.0,85.0,0.5
多云,25.2,23.9,1003,63,0.0,6,1,1.9,32.0,16.0,32.0,22.0,2.0,77.0,0.5
多云,23.8,23.5,1004,69,0.0,6,1,1.6,44.0,11.0,44.0,38.0,2.0,68.0,0.5
多云,23.3,23.0,1004,73,0.0,6,1,1.0,43.0,13.0,43.0,32.0,2.0,63.0,0.5
多云,22.8,22.3,1004,74,0.0,8,1,1.3,43.0,20.0,43.0,45.0,2.0,38.0,0.5
多云,22.4,21.8,1004,73,0.0,8,1,1.9,27.0,16.0,27.0,36.0,2.0,45.0,0.5
多云,21.3,20.8,1003,82,0.0,2,1,0.5,26.0,13.0,26.0,45.0,2.0,27.0,0.5
多云,20.2,19.7,1003,90,0.0,6,1,0.5,31.0,16.0,30.0,62.0,0.0,2.0,0.7
多云,20.1,19.5,1002,94,0.0,8,1,0.9,38.0,26.0,38.0,60.0,2.0,0.0,0.7
多云,20.1,19.5,1003,92,0.0,2,1,0.7,37.0,22.0,37.0,57.0,2.0,2.0,0.6
晴,23.1,22.7,1003,78,0.0,2,1,0.8,40.0,22.0,40.0,48.0,2.0,7.0,0.6
晴,25.0,25.0,1003,70,0.0,2,1,0.9,33.0,19.0,33.0,38.0,2.0,25.0,0.6
晴,26.0,25.2,1003,65,0.0,4,1,0.4,35.0,22.0,35.0,39.0,2.0,36.0,0.6
晴,27.4,26.2,1003,57,0.0,8,1,0.7,32.0,22.0,32.0,39.0,2.0,54.0,0.6
晴,28.6,27.2,1003,56,0.0,6,1,1.8,38.0,26.0,32.0,39.0,2.0,75.0,0.6
晴,29.5,27.9,1002,52,0.0,9,1,2.0,51.0,26.0,52.0,43.0,2.0,86.0,0.7
晴,30.3,28.8,1001,54,0.0,6,1,2.8,44.0,23.0,44.0,27.0,2.0,115.0,0.6
晴,31.0,29.3,1001,50,0.0,6,1,2.8,48.0,25.0,28.0,18.0,2.0,151.0,0.6
晴,30.9,29.3,1000,52,0.0,6,1,3.2,75.0,25.0,31.0,20.0,2.0,180.0,0.6
晴,31.0,29.7,1000,54,0.0,6,1,2.2,69.0,21.0,34.0,19.0,2.0,175.0,0.6
阵雨,30.6,28.9,1000,53,0.0,6,4,3.7,43.0,27.0,35.0,14.0,2.0,136.0,0.6
阵雨,28.6,27.5,1000,62,0.0,6,1,2.3,50.0,27.0,50.0,15.0,2.0,145.0,0.6
阵雨,27.2,26.2,1000,68,0.0,6,1,2.7,55.0,26.0,59.0,23.0,2.0,123.0,0.6
阵雨,26.6,25.5,1001,66,0.0,6,1,2.0,55.0,34.0,60.0,28.0,2.0,104.0,0.6
阵雨,25.8,24.8,1000,70,0.0,6,1,2.4,58.0,32.0,66.0,41.0,2.0,66.0,0.6
阵雨,25.4,24.6,1000,72,0.0,6,1,1.5,52.0,32.0,54.0,39.0,2.0,55.0,0.6
阵雨,25.0,24.7,1000,75,0.0,6,1,1.2,52.0,31.0,54.0,36.0,2.0,62.0,0.6
阵雨,24.4,24.1,1000,79,0.0,6,1,0.7,59.0,30.0,68.0,56.0,2.0,33.0,0.7
阵雨,24.7,24.4,1000,77,0.0,6,1,1.0,56.0,34.0,62.0,55.0,2.0,25.0,0.7
阵雨,24.5,24.2,1000,78,0.0,6,1,0.6,54.0,31.0,57.0,44.0,0.0,28.0,0.7
阵雨,23.8,23.4,1000,83,0.0,6,1,0.4,51.0,31.0,52.0,53.0,2.0,16.0,0.0
阵雨,24.0,23.5,1000,83,0.0,2,1,0.7,50.0,30.0,50.0,51.0,2.0,0.0,0.7
阵雨,24.8,24.3,1001,82,0.0,2,1,1.1,48.0,30.0,48.0,61.0,2.0,2.0,0.7
阵雨,25.2,24.7,1001,76,0.0,2,1,1.0,53.0,34.0,56.0,63.0,2.0,2.0,0.9
阵雨,25.7,25.1,1001,73,0.0,2,1,0.9,57.0,37.0,63.0,68.0,2.0,2.0,1.0
阵雨,26.4,25.7,1001,70,0.0,2,1,1.0,79.0,49.0,107.0,80.0,2.0,2.0,1.2
阵雨,26.7,26.1,1001,69,0.0,2,1,0.7,77.0,56.0,96.0,81.0,2.0,2.0,1.2
阵雨,26.5,25.7,1001,71,0.0,8,1,1.8,82.0,60.0,99.0,84.0,2.0,2.0,1.2
阵雨,26.5,25.8,1000,72,0.0,8,1,1.7,80.0,59.0,79.0,70.0,2.0,23.0,1.1
阵雨,27.6,26.9,1000,68,0.0,8,1,1.4,95.0,71.0,72.0,69.0,2.0,25.0,1.3
阵雨,27.7,26.9,999,67,0.0,2,1,1.4,108.0,81.0,0.0,76.0,3.0,52.0,1.6
阵雨,27.2,26.6,999,70,0.0,2,1,1.0,119.0,90.0,0.0,61.0,4.0,69.0,1.6
大雨,26.8,26.6,999,77,0.0,2,1,1.0,95.0,71.0,73.0,38.0,2.0,70.0,1.3
大雨,26.3,26.1,999,81,0.0,2,1,1.5,129.0,98.0,0.0,88.0,2.0,34.0,1.5
大雨,25.9,25.6,999,81,0.0,2,1,2.2,134.0,102.0,0.0,100.0,2.0,23.0,1.4
大雨,25.3,25.2,1000,86,0.0,2,1,1.6,142.0,108.0,0.0,114.0,2.0,13.0,1.4
大雨,25.0,24.3,1000,88,0.0,2,1,1.6,139.0,106.0,0.0,93.0,2.0,27.0,1.3
大雨,25.0,24.4,1000,89,0.0,8,1,0.5,159.0,121.0,0.0,48.0,2.0,47.0,1.1
大雨,24.9,24.2,1000,89,0.0,2,1,1.3,158.0,120.0,0.0,37.0,2.0,53.0,1.2
大雨,24.9,24.3,999,89,0.0,2,1,0.9,175.0,132.0,0.0,38.0,2.0,47.0,1.3
大雨,24.8,24.1,999,89,0.0,2,1,0.9,178.0,134.0,0.0,33.0,2.0,51.0,1.2
大雨,24.6,23.9,999,89,0.0,2,1,1.5,176.0,133.0,0.0,34.0,3.0,51.0,1.2
大雨,24.4,23.7,998,91,0.0,4,1,1.0,196.0,147.0,0.0,46.0,2.0,32.0,1.2
大雨,24.2,23.3,998,92,0.1,2,1,1.5,195.0,146.0,0.0,51.0,2.0,19.0,1.2
大雨,24.4,23.7,998,89,0.0,4,1,1.3,186.0,140.0,0.0,44.0,2.0,29.0,1.3
大雨,24.0,23.2,998,92,0.6,4,1,0.9,165.0,125.0,0.0,46.0,2.0,25.0,1.3
大雨,23.9,23.0,998,94,1.6,4,1,1.3,153.0,117.0,0.0,62.0,2.0,3.0,1.3
大雨,24.1,23.3,998,95,1.4,4,1,0.8,140.0,107.0,0.0,64.0,2.0,2.0,1.4
大雨,23.9,23.0,997,96,5.5,2,1,1.1,132.0,100.0,0.0,57.0,2.0,2.0,1.5
中到大雨,23.8,22.9,997,97,5.1,2,1,0.9,105.0,79.0,0.0,56.0,2.0,2.0,1.6
中到大雨,23.6,22.6,997,97,1.2,2,1,1.8,102.0,76.0,0.0,55.0,2.0,2.0,2.0
中到大雨,23.6,22.6,997,97,0.3,2,1,1.3,84.0,62.0,0.0,56.0,2.0,2.0,2.3
中到大雨,23.6,22.6,997,97,0.4,2,1,2.0,63.0,45.0,0.0,55.0,2.0,8.0,2.1
中到大雨,23.3,22.3,997,96,0.7,2,1,2.0,87.0,64.0,0.0,58.0,2.0,4.0,3.0
中到大雨,23.2,22.2,997,96,0.6,2,1,1.6,97.0,72.0,0.0,47.0,2.0,21.0,2.4
多云,22.9,21.9,997,94,0.1,2,1,2.5,79.0,58.0,0.0,40.0,2.0,33.0,2.3
多云,22.9,22.0,997,94,0.1,2,1,1.7,79.0,58.0,0.0,34.0,2.0,47.0,2.0
多云,22.9,21.8,998,94,0.0,2,1,2.8,79.0,58.0,0.0,32.0,2.0,53.0,1.9
多云,22.8,21.7,998,95,0.2,2,1,2.5,92.0,68.0,0.0,35.0,2.0,44.0,2.0
多云,23.0,22.1,998,93,0.1,2,1,1.5,64.0,46.0,0.0,28.0,2.0,51.0,1.6
多云,23.4,22.5,998,93,0.0,2,1,1.3,73.0,53.0,0.0,38.0,2.0,32.0,1.9
多云,23.5,22.7,999,91,0.0,2,1,1.4,85.0,63.0,0.0,41.0,2.0,24.0,2.4
多云,23.6,22.8,999,91,0.0,2,1,1.3,72.0,52.0,0.0,33.0,2.0,22.0,2.4
多云,24.0,23.3,999,86,0.0,2,1,1.5,62.0,44.0,0.0,35.0,2.0,19.0,2.2
多云,24.5,23.9,999,82,0.0,2,1,1.9,49.0,34.0,0.0,37.0,2.0,12.0,1.9
多云,24.5,24.0,999,82,0.0,2,1,1.4,52.0,36.0,0.0,47.0,2.0,2.0,1.9
多云,24.7,24.2,999,80,0.0,2,1,1.8,36.0,25.0,0.0,36.0,2.0,15.0,1.6
多云,24.9,24.4,999,75,0.0,2,1,2.7,25.0,17.0,0.0,31.0,2.0,22.0,1.3
多云,25.0,24.6,1000,72,0.0,2,1,3.0,20.0,14.0,0.0,25.0,2.0,26.0,1.1
晴,25.0,24.7,1001,70,0.0,2,1,2.4,22.0,15.0,0.0,28.0,2.0,23.0,1.0
晴,26.4,25.1,1001,66,0.0,2,4,3.6,22.0,15.0,0.0,33.0,2.0,18.0,1.0
晴,27.2,25.8,1002,61,0.0,2,1,3.0,19.0,13.0,14.0,33.0,2.0,29.0,1.0
晴,28.5,26.6,1002,56,0.0,2,4,5.6,20.0,14.0,15.0,30.0,2.0,42.0,1.0
晴,29.5,27.8,1002,54,0.0,2,4,3.5,21.0,13.0,18.0,22.0,2.0,66.0,0.8
晴,30.3,28.6,1002,51,0.0,2,1,2.9,31.0,12.0,18.0,12.0,2.0,98.0,0.7
晴,31.0,29.0,1002,49,0.0,2,4,4.0,37.0,14.0,17.0,10.0,2.0,117.0,0.6
晴,31.5,29.6,1002,47,0.0,2,1,2.9,37.0,11.0,13.0,9.0,2.0,118.0,0.6
晴,32.1,30.2,1002,45,0.0,4,1,2.2,40.0,11.0,0.0,8.0,2.0,125.0,0.5
晴,32.5,30.7,1002,46,0.0,2,1,2.3,40.0,11.0,0.0,8.0,2.0,127.0,0.5
多云,32.3,30.4,1002,46,0.0,2,1,2.5,45.0,15.0,16.0,8.0,2.0,141.0,0.6
多云,29.5,28.7,1002,67,0.0,6,4,4.1,45.0,16.0,0.0,10.0,2.0,143.0,0.6
多云,27.7,27.1,1003,73,0.0,6,1,3.2,44.0,16.0,24.0,17.0,2.0,139.0,0.7
多云,26.6,26.2,1004,78,0.0,6,1,2.1,69.0,29.0,88.0,27.0,2.0,138.0,1.0
多云,26.1,25.7,1005,79,0.0,6,1,1.8,59.0,42.0,67.0,29.0,2.0,113.0,1.1
多云,25.5,25.2,1005,81,0.0,6,1,1.5,57.0,40.0,63.0,38.0,2.0,90.0,1.2
多云,25.2,24.9,1005,81,0.0,6,1,1.2,50.0,35.0,48.0,36.0,2.0,86.0,1.1
多云,24.9,24.4,1006,81,0.0,6,1,1.3,48.0,33.0,46.0,35.0,2.0,80.0,1.2
多云,24.5,23.9,1006,83,0.0,6,1,1.5,56.0,34.0,62.0,47.0,2.0,60.0,1.4
多云,24.2,23.8,1005,81,0.0,6,1,0.7,59.0,42.0,50.0,34.0,2.0,60.0,1.4
多云,23.6,23.0,1005,84,0.0,6,1,1.0,65.0,47.0,51.0,42.0,2.0,41.0,1.5
多云,23.3,22.7,1005,87,0.0,6,1,0.8,73.0,53.0,0.0,46.0,2.0,28.0,1.5
多云,23.4,22.7,1005,88,0.0,2,1,0.8,75.0,55.0,0.0,49.0,2.0,19.0,1.5
多云,23.9,23.4,1006,88,0.0,2,1,0.3,82.0,60.0,63.0,66.0,2.0,2.0,1.5
多云,26.1,25.8,1006,77,0.0,8,1,0.6,95.0,71.0,74.0,58.0,2.0,2.0,1.6
多云,27.1,26.7,1006,74,0.0,2,1,1.0,99.0,74.0,75.0,55.0,2.0,17.0,1.5
多云,27.9,27.3,1006,69,0.0,2,1,1.5,98.0,73.0,0.0,69.0,2.0,19.0,1.4
